epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,2.3793390327029758,0.22135416666666666,1.9723765881438005,0.39070567986230637
2,1.9721237040228314,0.3563368055555556,1.8050407265361987,0.44922547332185886
3,1.8311935630109575,0.4066840277777778,1.6176795865360059,0.5077452667814114
4,1.7247694813542895,0.4370659722222222,1.6570584209341752,0.504302925989673
5,1.6371690879265468,0.4613715277777778,1.5073377678268833,0.5146299483648882
6,1.5865054494804807,0.4826388888888889,1.4547106549143791,0.5473321858864028
7,1.51763094878859,0.5021701388888888,1.474491880128258,0.5335628227194492
8,1.4793489343590207,0.5073784722222222,1.3367260663132918,0.5593803786574871
9,1.4766555668579207,0.5230034722222222,1.3554180719350513,0.5679862306368331
10,1.4152532799376383,0.5303819444444444,1.3399606833332462,0.5886402753872634
11,1.4064958824051752,0.5425347222222222,1.2665670937613438,0.5731497418244407
12,1.3880754460891087,0.5598958333333334,1.1873454247650348,0.6402753872633391
13,1.347406144771311,0.5668402777777778,1.2419134205893467,0.6058519793459552
14,1.3304840359422896,0.5594618055555556,1.2053600581068742,0.6230636833046471
15,1.3299808833334181,0.5572916666666666,1.2512001991271973,0.5989672977624785
16,1.2866390860742993,0.5750868055555556,1.1894490420818329,0.6144578313253012
17,1.236845398114787,0.5954861111111112,1.1654892171684064,0.6351118760757315
18,1.2465694703989558,0.5842013888888888,1.1429092060578496,0.6316695352839932
19,1.2306431838207774,0.5902777777777778,1.1860811098625785,0.6247848537005164
20,1.214985802769661,0.6028645833333334,1.1529150813033706,0.6454388984509466
21,1.186709526512358,0.6059027777777778,1.1137834395232953,0.6385542168674698
22,1.19313709023926,0.6119791666666666,1.189762966413247,0.6144578313253012
23,1.1298717723952398,0.6254340277777778,1.1332424863388664,0.6282271944922547
24,1.1805649830235376,0.6085069444444444,1.1895649656653404,0.6265060240963856
25,1.180760150982274,0.60546875,1.044920756628639,0.6660929432013769
26,1.140310414135456,0.6323784722222222,1.0408586483252675,0.6471600688468159
27,1.1133181585205927,0.6371527777777778,1.0953844426886032,0.6523235800344234
28,1.1391342224346266,0.6223958333333334,1.1079578466321294,0.6540447504302926
29,1.1291643248664007,0.6232638888888888,1.0772337344916243,0.6540447504302926
30,1.0865246628721554,0.6358506944444444,1.1316095841558356,0.6471600688468159
31,1.0609507121973567,0.6419270833333334,1.038851784248101,0.6746987951807228
32,1.078006633453899,0.6484375,1.1819119343632145,0.6454388984509466
33,1.0825259594453707,0.6397569444444444,1.128744147129749,0.6419965576592083
34,1.0753603643841214,0.6449652777777778,1.061100149429158,0.6626506024096386
35,1.055843696826034,0.6527777777777778,1.1181506114570718,0.6540447504302926
36,1.0082577466964722,0.65625,1.0733094505573575,0.6746987951807228
37,1.031901690695021,0.6527777777777778,1.0771093760666095,0.6540447504302926
38,1.037083502444956,0.6532118055555556,0.9888749232417658,0.6867469879518072
39,1.031606152239773,0.6618923611111112,1.0650044436517514,0.6746987951807228
40,0.9922562862435976,0.6610243055555556,1.1518897175004608,0.657487091222031
41,1.0059847368134394,0.6610243055555556,1.0512778853115283,0.6798623063683304
42,0.9635101900332503,0.6753472222222222,1.0342082663586265,0.6678141135972461
43,0.9963254994816251,0.66015625,1.1049297116696835,0.6660929432013769
44,0.9671994265582826,0.6753472222222222,1.110114306995743,0.6764199655765921
