epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,2.4602421290344663,0.1918402777777778,2.164407805392617,0.31841652323580033
2,2.017081234190199,0.3389756944444444,1.9261422565108852,0.43717728055077454
3,1.8038464933633804,0.3993055555555556,1.6146544876851534,0.4905335628227194
4,1.7419659511910544,0.4283854166666667,1.5841771019132513,0.47160068846815834
5,1.5987727377149794,0.4674479166666667,1.4617039027966952,0.5335628227194492
6,1.5637830644845963,0.49609375,1.467507490986272,0.53184165232358
7,1.5327627344263925,0.4969618055555556,1.4364310455949683,0.5456110154905336
8,1.465789525045289,0.5099826388888888,1.4319145208910893,0.5645438898450946
9,1.464851177401013,0.5112847222222222,1.3525212250257794,0.5834767641996558
10,1.4568545718987782,0.5251736111111112,1.2905012792662571,0.5851979345955249
11,1.375701878633764,0.5538194444444444,1.3017468185801255,0.5903614457831325
12,1.3696856763627794,0.5438368055555556,1.2688504284933995,0.6247848537005164
13,1.3488462244470913,0.5464409722222222,1.2789261772444374,0.5938037865748709
14,1.3001123186614778,0.5789930555555556,1.2137827081115622,0.6161790017211703
15,1.2509878186715975,0.5950520833333334,1.180486666528802,0.6161790017211703
16,1.234185217983193,0.5846354166666666,1.2821268800057863,0.6110154905335629
17,1.2987226496140163,0.5651041666666666,1.246973805521664,0.6230636833046471
18,1.2064382210373878,0.6067708333333334,1.1929653647698855,0.6179001721170396
19,1.187582630250189,0.6015625,1.1312851882294606,0.6402753872633391
20,1.1977300138937101,0.6024305555555556,1.1830460240966396,0.6299483648881239
21,1.1963610615995195,0.6019965277777778,1.1423220885427374,0.6351118760757315
22,1.2004076507356432,0.6067708333333334,1.1487587204104976,0.6454388984509466
23,1.1604100921087794,0.6202256944444444,1.1005196371360828,0.6557659208261618
24,1.1817307070725493,0.6063368055555556,1.1020112319996482,0.6643717728055077
25,1.1368949148390028,0.6271701388888888,1.1193819963618328,0.6557659208261618
26,1.1268747705552313,0.6241319444444444,1.0933370935289484,0.6729776247848537
27,1.1460553126202688,0.609375,1.1138256141229679,0.6592082616179001
28,1.1095130037930276,0.6254340277777778,1.0854884644872265,0.6729776247848537
29,1.08111060410738,0.6362847222222222,1.1000849867337628,0.6471600688468159
30,1.0858168659938707,0.6449652777777778,1.1101884779177214,0.6557659208261618
