epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,2.9276580971504567,0.13625175808720114,2.1782750643667628,0.31228313671061764
2,2.5100259197412162,0.22327707454289733,2.052016067211745,0.3410825815405968
3,2.2714849298010398,0.2736462728551336,1.9197235395673846,0.38688410825815406
4,2.1225671561961437,0.3102144866385373,1.840293621919194,0.4174184594031922
5,1.979570864625118,0.3566279887482419,1.7319264675750108,0.4600971547536433
6,1.8794674561496525,0.384845288326301,1.713830733396968,0.44309507286606525
7,1.7574993673759172,0.42035864978902954,1.580528619592307,0.5072866065232478
8,1.6704192916049232,0.447345288326301,1.5523034661519723,0.5010409437890354
9,1.6092495319712514,0.4693213783403657,1.5999626487982077,0.5048577376821651
10,1.5590492803839189,0.48285864978902954,1.4563211300333991,0.546148507980569
11,1.4856195761684627,0.5033403656821378,1.4536599169989102,0.5416377515614157
12,1.4583294977618673,0.5174929676511955,1.4185944893321052,0.5506592643997225
13,1.4309879335170055,0.5319092827004219,1.3647610051710097,0.5728660652324774
14,1.383775673586608,0.5459739803094233,1.3838125394016016,0.5586398334489937
15,1.3554085892967032,0.5567862165963432,1.3987838440254086,0.5510062456627343
16,1.3295018813781094,0.565225035161744,1.433767182905166,0.5513532269257461
17,1.3147014663692265,0.5668073136427567,1.351650770570411,0.5846634281748786
18,1.281637834345741,0.5746308016877637,1.3013786580718931,0.5818875780707842
19,1.2561593515963494,0.5850035161744023,1.3957053124904633,0.5541290770298404
20,1.2376868350093375,0.5898382559774965,1.2881305344769212,0.6006245662734212
21,1.226705801637867,0.6006504922644164,1.2625140892189057,0.5898681471200555
22,1.211664642714247,0.6019690576652602,1.2406151045541294,0.6023594725884802
23,1.1870074543771865,0.6066279887482419,1.2753373118209057,0.6040943789035392
24,1.1766968799542776,0.6062763713080169,1.2623582272256006,0.5929909784871616
25,1.1830828152125394,0.6085618846694796,1.219308504804236,0.6075641915336571
26,1.1548529531382308,0.6189345991561181,1.1979824392521967,0.6256072172102707
27,1.1390820178301526,0.6307137834036568,1.229629532479849,0.6037473976405274
28,1.1286113626846281,0.6244725738396625,1.1946071315495694,0.6259541984732825
29,1.1228536518314216,0.6313291139240507,1.1904392393886065,0.6197085357390701
30,1.1085030577353787,0.6330872011251758,1.162390692800772,0.6290770298403886
31,1.0920310415296113,0.6393284106891702,1.1576165544693586,0.630117973629424
32,1.0842001832990205,0.6408227848101266,1.1208353445666734,0.6384455239417072
33,1.0797211930218629,0.6461849507735584,1.1337555466128177,0.6453851492019431
34,1.0805730019943625,0.6420534458509142,1.119964864410338,0.6495489243580846
35,1.0566031663729671,0.6510196905766527,1.161730717195839,0.6332408049965302
36,1.0430276537243324,0.6526898734177216,1.1497381075483855,0.63705759888966
37,1.0330802584499246,0.6547995780590717,1.1050598997561658,0.6422623178348369
38,1.0301817303468406,0.6601617440225035,1.0875085467686418,0.6485079805690492
39,1.0260900055305868,0.6617440225035162,1.0867157180289753,0.6616932685634975
40,1.0009210861684903,0.6699191279887482,1.1321999054463183,0.648854961832061
41,0.9872322567907567,0.6766877637130801,1.1021575102063477,0.6460791117279667
42,0.9806701568611563,0.6739627285513361,1.0728551703886908,0.6606523247744622
43,0.9704730042928382,0.6791490857946554,1.066026748692403,0.6609993060374739
44,0.9714527230725509,0.6802918424753868,1.059023180945975,0.6672449687716864
45,0.9659441694428649,0.6819620253164557,1.0495514412883853,0.6738376127689105
46,0.9507216408785888,0.6858298171589311,1.0500174037745742,0.6623872310895211
47,0.9324651896199093,0.690225035161744,1.022654335274071,0.6759195003469812
48,0.9329894009018749,0.6903129395218003,1.0077749747233313,0.6679389312977099
49,0.9200108969261878,0.6963783403656821,1.022834084073051,0.6741845940319223
50,0.9150154424619071,0.6945323488045007,1.050643415724645,0.6689798750867453
51,0.9037337152263786,0.7027074542897328,1.0249899043167223,0.6714087439278279
52,0.8922921026809306,0.7050808720112518,0.9876852067279034,0.6807772380291465
53,0.8913716455049152,0.7019163150492265,0.9722036391985222,0.6870229007633588
54,0.8735576407818855,0.7120253164556962,0.9907145756678503,0.6835530881332408
55,0.8873302486375414,0.7084212376933896,1.031368998474762,0.6665510062456628
56,0.8562779914477706,0.7135196905766527,0.9844413963986225,0.6911866759195003
57,0.8606549325371593,0.712992264416315,0.9656313472106809,0.6904927133934767
58,0.8437584287758115,0.7159810126582279,0.9753020317828069,0.686675919500347
59,0.8418164239402561,0.7209915611814346,0.9497917873449013,0.6859819569743234
60,0.8370426294672841,0.7231891701828411,0.9757032702203656,0.6873698820263706
61,0.8311124819994978,0.7262658227848101,0.9635515100643283,0.6863289382373352
62,0.8167980457911511,0.7270569620253164,0.9739964196427924,0.6800832755031229
63,0.8098860057345926,0.7301336146272855,0.9690985594127999,0.6956974323386537
64,0.8120545008011508,0.7302215189873418,0.983162808613699,0.6884108258154059
65,0.7973585050820299,0.7322433192686357,0.9588944179112794,0.7033310201249132
66,0.7888835447247018,0.7349683544303798,0.9425696078382555,0.7002081887578071
67,0.7932516708655699,0.7357594936708861,0.9088431293847131,0.7068008327550312
68,0.7821095038818408,0.7340893108298172,0.9245937514256258,0.6963913948646773
69,0.7705737709496092,0.7413853727144867,0.9210536541020284,0.7068008327550312
70,0.7695293114658146,0.7455168776371308,0.9179159445596523,0.7130464954892436
71,0.7546323778005591,0.745604781997187,0.8934163712575788,0.7120055517002082
72,0.7491701803629911,0.7499120956399438,0.918697292687463,0.703678001387925
73,0.7605541980970761,0.7463959212376934,0.9354601145767775,0.7029840388619014
74,0.7431275155473862,0.7507911392405063,0.8959085543136127,0.7068008327550312
75,0.7428919423984576,0.7516701828410689,0.9153165243199615,0.7078417765440667
76,0.7377971653445361,0.7536040787623066,0.896015247604886,0.7033310201249132
77,0.7298444581182697,0.7541315049226441,0.9123002488593586,0.7061068702290076
78,0.7219392502609687,0.7587904360056259,0.9134585019506392,0.7033310201249132
79,0.7140108359513907,0.7630098452883263,0.9031848978312289,0.7109646079111728
80,0.7100900629150213,0.7627461322081576,0.9141185738024165,0.7085357390700903
81,0.7187240876980472,0.758175105485232,0.9157247020572913,0.7085357390700903
