epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,2.454759548107783,0.18619791666666666,2.1094905138015747,0.32013769363166955
2,2.0400553941726685,0.3337673611111111,1.8880368220178705,0.3889845094664372
3,1.8432645085785124,0.3993055555555556,1.5824636769922156,0.4853700516351119
4,1.9042028900649812,0.3754340277777778,1.8355983746679205,0.38209982788296043
5,2.1004515174362393,0.3159722222222222,2.188518662201731,0.2495697074010327
6,2.0733710908227496,0.3168402777777778,2.036576402814765,0.3407917383820998
7,2.042368499769105,0.3250868055555556,1.9873781674786617,0.3855421686746988
8,1.9132490422990587,0.3693576388888889,1.7649130476148505,0.43029259896729777
9,1.9191902743445501,0.3680555555555556,1.968014607304021,0.3924268502581756
10,1.840209972527292,0.4001736111111111,1.796130170947627,0.4199655765920826
11,1.820669475528929,0.3984375,1.618765347882321,0.46471600688468157
12,1.7704765150944393,0.4184027777777778,1.8109760817728544,0.3924268502581756
13,1.7016615569591522,0.4379340277777778,1.4952311202099449,0.5129087779690189
14,1.684698835015297,0.4396701388888889,1.587400690505379,0.46987951807228917
15,1.6616806189219158,0.4544270833333333,1.7100347688323574,0.4165232358003442
16,1.6212512883875105,0.4670138888888889,1.5931312755534524,0.48709122203098104
17,1.6301283455557294,0.4618055555555556,1.6081788696740802,0.5163511187607573
18,1.6078401605288188,0.4709201388888889,1.5335076733639366,0.5249569707401033
19,1.601956167154842,0.4739583333333333,1.4992830314134296,0.5146299483648882
20,1.5259167436096404,0.5,1.4682762967912775,0.5077452667814114
21,1.5051108648379643,0.5091145833333334,1.4885952911878888,0.5232358003442341
22,1.5112371842066448,0.5069444444444444,1.4517134537822323,0.5370051635111877
23,1.4646746350659265,0.5138888888888888,1.451393679568642,0.5593803786574871
24,1.4711052866445646,0.5121527777777778,1.272823242764724,0.5593803786574871
25,1.457535569038656,0.5260416666666666,1.457503816014842,0.53184165232358
26,1.4224416034089193,0.5295138888888888,1.4128400369694358,0.5421686746987951
27,1.4229405836926565,0.5399305555555556,1.3254276576795077,0.5593803786574871
